"","uni_spp","uX","uY","R0_mean","R0_med","R0_lq95","R0_uq95","life_expect","life_expect_lq95","life_expect_uq95","mean_repA","mean_rep_lq95","mean_rep_uq95","sen_rep","sen_sur","sen_gr","sen_life_ex","sen_mean_rep","elas_rep","elas_sur","elas_gr","elas_rep_fl","elas_sur_le"
"132","uspp_132",107.75,-163.235,222.660835783175,124.445271740011,16.2198131813372,1003.04616157148,4.66556470417878,1.53088076183429,15.5162683457382,22.8838451633183,11.9594942735824,35.6082015799578,6.07059742258481,253.857239105639,30.3859231587515,3.55273298957138,2.21614558981773,0.0783476335154013,2.01539034732879,2.98253451461448,0.39437850633778,1.89799123655687
"133","uspp_133",107.99,-166.82,671.866041497102,434.543184228588,65.7662655332536,2715.10066429865,5.65876515432951,1.91132425355352,16.5082534116345,43.5664638638525,28.6998160022225,63.5224738866472,2.91690462696736,779.857409033812,78.548005555541,4.51630605013883,1.60074578083521,0.0141321174511072,2.07406302829377,2.61913274282711,0.197301220455849,1.74821548515988
"134","uspp_134",42.99,36.1,321.80010695653,143.082378164294,12.6485886511292,1805.78859395524,3.18695080499586,1.22987385431755,10.2931946866438,46.8053718687655,24.2402454001957,77.2280217439565,2.13703420505403,386.440224698207,35.14768485045,2.0979560175519,1.86480567901875,0.0341278384992902,2.12633036203483,2.42430641984564,0.431688037933142,2.66942168059549
"135","uspp_135",37.88,-47.27,159.220862050875,127.390917585846,29.6849007107479,509.205985154482,3.13001099681487,1.60968277711134,6.37000108921187,32.7321172078861,22.8235694240495,44.0545234468075,2.00074158601497,192.414499468813,18.1632452012207,2.05782951681816,1.27525396849929,0.0330923997828856,2.06453622519156,2.52822730618694,0.44920680270501,2.04297999538495
"136","uspp_136",32.485,-44.345,46.2625478747246,39.6391893689755,13.7211205407252,114.686120176861,1.5614703375616,1.21754464887678,2.1150914616377,48.0314114404994,36.1291375936321,62.8081748397473,0.89240311329503,56.806666806103,4.31122244890877,0.539294846884203,1.0593781318468,0.0442485871751166,2.02827513112808,2.06768975331462,1.14558252777969,3.79170485892612
"137","uspp_137",33.9223076923077,-47.1223076923077,102.870857410383,96.2704462864517,42.1473075973779,207.510135406307,2.72942572888285,1.91373622181482,3.99427215569697,29.7230250502256,23.1937670437361,36.5844196101476,1.89582374001613,124.523879569927,11.4029198899263,1.66908484933146,1.24211700756571,0.0380167119847262,2.05770675748002,2.51173965197097,0.495257223571825,2.04293876709396
"138","uspp_138",34.5925,-47.5683333333333,160.909893992043,146.504468948088,60.3492160429861,356.904592453708,3.70002278324073,2.32638723605686,6.42685441641689,27.0001301602805,20.5338170571834,34.1962061163895,2.88501115030865,191.331788696139,19.2497586548183,2.61544519847405,1.51274474815115,0.037394476579884,2.03474619891215,2.71471072082606,0.354957468550128,1.75164498252913
"139","uspp_139",33.9166666666667,-50.62,194.661130325268,159.783281265922,49.7111302463016,520.965206246665,3.93909940786383,2.00959228311905,7.58494133975313,27.9935377436412,19.316964941896,38.4770016779711,3.27853366724717,231.150020765793,23.6280473273506,2.84812883364461,1.68410689549496,0.0387213514869399,2.04475188241237,2.73691018734517,0.331842183682762,1.7715857545283
"140","uspp_140",33.1742857142857,-43.8928571428571,111.623068960279,94.8731766139349,35.4550806675629,279.977292075078,2.00510919229442,1.45766796418558,2.95247088650588,52.7728538120893,40.558699474839,68.1925340525506,1.01669811808728,144.900613549436,11.2289514318875,0.959592136541467,0.903316013510474,0.0209575422940887,2.18780297629764,2.25293728468024,0.709217118862438,2.86990314735984
"141","uspp_141",38.7025,-51.0975,64.5612510595425,54.9189042216414,17.9666127295189,165.089133562598,2.15996463409826,1.43004674757061,3.42392042739499,29.4612579027222,21.107877424263,38.1124795586887,1.7347594904413,78.5248978402741,7.02805016496693,1.12009769060812,1.58627492456339,0.0603935651336144,2.04069345250206,2.43303726728803,0.597749216974248,2.51234855675045
"142","uspp_142",34.5,-25.42,2154.58321114029,1771.08103689654,553.987557671833,5684.39755106264,16.3569241844223,6.45403934664344,38.2162638277648,36.1179661072912,26.0601144599433,47.4237870961045,11.8515498463731,2315.05099848332,269.098948277291,15.1077450181981,2.40239807744648,0.0119669928047093,1.86395141742279,2.85839976686391,0.0904235188839393,1.2125333703223
"143","uspp_143",28.615,-12.695,201.10802845327,153.766028003177,40.6602760710654,690.448041101777,3.35990238596874,1.69492604665871,6.90341605743748,34.4467026238966,23.0921363307858,47.5729045775816,2.40540834217587,244.776340777847,23.3566133795704,2.27922899699435,1.62238545235074,0.0313581083580282,2.09951364052111,2.58764969283907,0.347474412088508,2.01924970715309
"144","uspp_144",-2.60444444444444,-7.02,545.817405092393,494.335185329063,212.248893438968,1154.90923214251,10.8375029094165,5.68265634283115,19.6140237049976,18.6523591696309,13.5371294247952,24.1441890335671,18.5857102529046,592.002480429668,82.4502027451362,9.58380676976191,2.40526086519983,0.0666659416633684,1.86462981400405,3.45880234389965,0.274379406877174,1.25529862312774
"145","uspp_145",-1.99555555555556,-7.61333333333333,444.575536624249,379.642791819188,143.893383173889,1102.20985622974,7.97396414292145,4.09320335062752,16.1753818854726,22.3195177450081,16.4176090607133,29.5579142732698,10.3612346607752,496.557060175051,60.9564384655076,6.80860896961789,2.24727128753923,0.0483757229701971,1.92900235759232,3.14287381015791,0.250612654333828,1.36127161632202
"146","uspp_146",-1.87,-6.31,693.66414076923,497.114994892987,120.217484000293,2431.78217193325,12.432757465298,3.93234191966897,34.4036761892422,20.3178145499203,11.8876987225216,30.8305267761976,18.0792103817373,735.714628991087,104.288771884034,11.0417092317038,2.2488754035107,0.0609153957767909,1.86032317632222,3.43198488375423,0.267572469763495,1.28316082770281
"147","uspp_147",18.8033333333333,5.77,1837.08915523223,1455.139548285,429.133738014959,5858.35805673968,16.6771683671014,5.92925259386088,42.9539897453661,32.6700715407213,23.0333502821601,43.7763332606496,12.1902824724698,1964.33489596551,234.661821554108,15.4455122700171,2.16522852421064,0.0146994498761809,1.85934489127229,2.90933322308533,0.110867458391942,1.21165725599149
"148","uspp_148",18.995,6.075,1467.98815743824,1150.2131874104,289.708597447655,4624.73003561676,13.6476965977437,4.4322840051863,35.917818866748,33.0792305264355,22.3907580635101,45.4938607840565,10.1735270075605,1590.25995279182,186.509355007405,12.4367599208442,2.14308632626472,0.0159477698962015,1.89121476039177,2.88889127845385,0.121344745751086,1.26514694082383
"149","uspp_149",16.745,6.013,1905.01667555264,1635.03213276049,623.743834971303,4987.40846880543,19.525620472822,7.92847084572531,43.9978617238315,31.4817287754513,24.7453370473837,39.1854111553737,10.0802871145866,2014.91446433692,245.574257523354,18.2757870092975,1.66920177096544,0.0108600614475705,1.82174298139712,2.93023484304448,0.106068603010977,1.16045554628487
"150","uspp_150",24.93,37.51,1606.22828918427,1064.7805987586,177.766708087666,6223.40198237794,13.6339085964074,3.37516397647465,44.8780979161227,32.659294859347,19.4927958048627,50.3508210293006,14.6974234249548,1733.91332286157,202.854435143242,12.3998787174916,2.67299391140016,0.0246927122041911,1.9214530089105,2.9159264028606,0.139155353040386,1.32348822252337
"151","uspp_151",-1.955,-6.92,515.735806774981,415.589573269898,116.257312870798,1409.03425607508,9.05146590076645,3.64330666085622,20.3753280236422,22.0210615653727,14.1218524857974,30.9343170814627,11.9971591045044,567.648054958573,71.8810752517093,7.8567596952573,2.25730650018274,0.0509901111298882,1.91334341336731,3.19826545601547,0.252240804649353,1.34262546202559
"152","uspp_152",-3.13666666666667,-6.89333333333333,382.463639669442,345.618728628232,135.408571759961,798.297072945713,7.69638814311061,4.19573672971731,13.5013896567266,20.4358240242706,15.1804241899126,25.9856558649276,11.3438510220068,428.374577265277,54.1454888550954,6.53009703652604,2.31972539518298,0.0588533228332442,1.92630283907641,3.2451071619752,0.274843098368997,1.35930331221826
"153","uspp_153",-3.72666666666667,-7.00833333333333,369.193799086665,336.585647706965,122.411821232253,809.240269391842,6.90784561478966,3.55735189039114,12.9426198125298,23.0014273534277,17.2396107414222,29.7716830275061,8.44214502383177,418.156390720564,49.8316972495206,5.76091997199169,2.17853751365267,0.0461957333432653,1.95274159795275,3.07659596368641,0.256668028828399,1.41388177846962
"154","uspp_154",-3.01875,-7.43,308.4147670786,285.367689431008,121.969989744581,659.562808610508,6.64172808032481,3.72034653877268,11.6267678569319,20.2969196229085,15.1936324063677,26.2809960949989,9.70828835802697,349.826111880821,43.4702886888618,5.49446553050219,2.29526001671007,0.0625258386804839,1.95092534720522,3.2237794685409,0.293145328049997,1.41577640635859
"155","uspp_155",-3.1825,-7.815,455.307384681594,408.144018732761,145.943285180082,1106.89502933271,7.87057274109828,3.93256500529355,15.672390434103,22.8628578257582,16.4753707910603,30.2966147146076,10.6317691256645,511.475088947573,62.2776712721025,6.70974642388847,2.33850996519929,0.0473588203106436,1.93834328350002,3.12131596014087,0.242203604623621,1.37148228454947
"156","uspp_156",-4.765,-6.635,314.823355924793,275.169807505927,104.624487195939,774.419055776294,5.66044938460731,3.07115930393587,10.4829731345005,25.4455355815168,18.7380377427548,33.4574739933256,5.92403010501385,364.236937867001,40.6412101890596,4.53796064374079,2.05790275341706,0.0394992162012041,1.99475564285005,2.93487521959936,0.255222416379807,1.51161043544112
"157","uspp_157",-5.19,-5.8475,584.326003153232,502.514564631092,159.633311037756,1495.78606566617,8.62038044955544,3.86532608613141,18.5155584874304,25.7495929917166,18.5808087434762,34.7880320835629,9.5272828055198,652.346390488497,77.3280928972323,7.45518972023125,2.22379523795556,0.0342184409686354,1.93261979736098,3.0115086170914,0.20453987240562,1.35471096668144
"158","uspp_158",-5.89571428571429,-6.71857142857143,593.438567203497,522.007102502611,186.070927424638,1463.07565753166,7.73713007960201,3.80426894395838,14.779094799336,28.1149565239596,20.6102428423145,37.444294176155,8.79439470044051,674.782528112003,76.6209020022044,6.58132722726356,2.41500917279815,0.0307197356839077,1.96407658123976,2.94204617702781,0.184891615368009,1.39522493032449
"159","uspp_159",-6.1675,-5.35,677.675236946604,607.972657173533,260.294385791889,1383.19196502343,11.580999759091,5.98533420833314,20.762742503673,21.1096229210983,16.2109436940686,26.9433244708927,17.058365844512,735.167754875607,97.1993085239913,10.3510333587736,2.3779011361653,0.049370685593194,1.86562195261367,3.27423465305626,0.232647027944569,1.24312103909201
"160","uspp_160",-7.472,-4.516,117.572493039644,104.008536093175,30.9657954649985,306.626182499452,3.35965393034109,1.9438708271986,5.9669242171126,20.9823485884036,13.8815243526014,29.2438435597761,4.9301794759127,142.569669587732,15.6362926115678,2.28466908716981,2.43957459708935,0.0890440221415029,2.08150164984505,3.03327358683125,0.39951961691279,1.9116590961832
"161","uspp_161",34.5433333333333,-23.5566666666667,4846.91245342458,3536.73586152145,882.02767291477,16392.7869118897,22.4320900722697,6.400608507048,72.9356810467521,48.4935033039403,33.4352796396429,68.0128694898002,10.293898941422,4983.7055729557,502.55220504056,20.6352959858505,2.47730637224145,0.00517820729449398,1.82670325943769,2.56362446626923,0.0487445176515217,1.19371459446539
"162","uspp_162",35.17,-28.7644444444444,962.117735131499,820.123226788576,290.239836750652,2396.62769450266,5.89433554272545,3.05240036225207,11.4041941508648,51.8355939117288,39.8055233086914,65.777720716483,3.3714369465969,1145.44966491241,109.169676310722,4.7008386022072,2.15473570439409,0.00794551326954785,2.07138244453052,2.5928366720975,0.100866468234131,1.58536187619721
"163","uspp_163",32.102,-45.066,49.8033948194815,41.8304235574958,14.0808618598529,130.335248443388,1.68116406263377,1.25983034806031,2.39733673038097,41.2011259619271,29.8440121311308,54.2273377013106,1.0553748908174,61.1644916911659,4.86058330725299,0.655957184536817,1.21407034229905,0.0494021676408975,2.02716597448522,2.14822808894434,0.935913891797078,3.36925125113906
"164","uspp_164",33.0114285714286,-44.6528571428571,68.6159007108948,60.3369853292518,24.3457369269768,157.059598247921,1.78149883228591,1.34727796677716,2.42964570987433,47.1664952109764,36.1572650751776,60.9257681698955,0.998778693624597,86.4883583408151,6.66791129496055,0.749219953924315,0.927615340174307,0.0322778964187075,2.10821669604152,2.17460330355811,0.934989247143067,3.13313019964958
"165","uspp_165",33.6366666666667,-45.0316666666667,85.6831379654855,74.5190862830206,28.4204129412209,200.395401086885,1.927843334618,1.42945200290674,2.70891752023109,47.1581461069579,35.9852864929512,60.580840139576,1.04575463191206,108.599409524819,8.49538424490034,0.888507567176693,0.820304920133672,0.0275888496848888,2.12970603451714,2.21751767343968,0.926666527031955,2.89187016181019
"166","uspp_166",32.93625,-45.575,31.8589505131307,28.6382830018475,13.3946221113593,72.5059368834736,1.53651366600438,1.26055829116554,1.97497320058499,36.9732596664728,28.4602079832193,46.608619713107,1.01021648869465,36.9252521793787,2.92883680411082,0.518793097676209,1.16873965277085,0.0662505094037191,1.92302131312424,2.05477380937491,1.18181113988595,3.55746140286686
"167","uspp_167",32.8333333333333,-46.8166666666667,56.0280889981143,48.1159094331461,17.7500469103518,146.093987765696,1.92967389371687,1.37026797032118,2.92012243131769,33.350785856121,24.6570331305992,44.1018261979921,1.34386122199696,67.8724630685208,5.7279360462649,0.89732773043956,1.26405450105672,0.0539631153583393,2.02043262434661,2.2750763724176,0.783335249880119,2.76925183687324
"168","uspp_168",31.29,-46.51,137.044290435997,94.2761616735475,22.0934648503026,479.136820457522,2.57773055399232,1.41954206445056,5.09997728911606,37.5999967608061,24.4070046371256,53.617477995428,1.62432658922599,169.125378274022,15.2100817538251,1.5190492799265,1.31040239461081,0.0350635269392842,2.09762890820886,2.41764377947941,0.532810773366179,2.40666836934839
"169","uspp_169",34.06,-45.72,99.3941534528522,76.102857306497,20.2680418711721,308.055782598136,2.20961919090403,1.3717994465767,3.91869580412249,39.6615810409951,29.2357157857976,53.0544963416147,1.27952237175774,123.455136930563,10.4087281241861,1.16255768688175,0.979633382539582,0.0344331715516641,2.07979619594592,2.29052840421432,0.806053608264454,2.62526159843169
"170","uspp_170",36.41,-43.535,393.90898774519,282.731264725518,60.5155850516126,1415.97096196631,4.46604480420474,1.88183379080185,11.3110502635076,40.2313805677372,27.9755833627276,54.7701844842017,1.87571394278447,467.88010936333,45.7605603352689,3.35412009885581,0.984634078622779,0.0142143899218206,2.07353311738317,2.57498437450486,0.32974426869931,1.79426130692693
"171","uspp_171",37.485,-44.6166666666667,688.165685152902,606.312882314506,216.377045626617,1628.60353388574,6.78980972626704,3.41148142367319,13.2412756509102,39.3515515128495,30.8995542377072,49.1171998610126,2.36823650205402,793.144571624725,82.1721761513972,5.63217272367212,1.04736124042838,0.00778309690929831,1.99426575122678,2.70508485780675,0.157206641466928,1.46171501366775
"172","uspp_172",37.7933333333333,-46.5033333333333,303.871038318628,247.483439137321,69.1881542895461,864.963448346279,4.87508005628135,2.37369477907111,10.1575032058382,31.0774440897792,21.9904874104957,41.2881486649457,2.80180353713233,353.925745405207,36.5549629453356,3.76469679673147,1.25003935221796,0.0225633795160673,2.01363787221262,2.701358863714,0.291956889822467,1.62953819737419
"173","uspp_173",36.7166666666667,-48.25,122.110066357389,102.117164445768,33.0148765427552,331.994354007661,2.72122361303123,1.70137300668932,4.58951342556205,33.1132683620389,24.4489209675324,43.6491895394408,1.80604523298741,149.666167967345,13.5814738195117,1.66016457062549,1.2815783117043,0.0346586113908793,2.08157249789696,2.48072694815118,0.487830912026807,2.15177413362098
"174","uspp_174",37.6214285714286,-50.3971428571429,189.362004369888,164.971896962704,61.8609303329063,442.726764527509,3.21560164658271,1.9730549347403,5.12151951111511,35.9059849755348,27.1597806913913,45.4116393907355,2.10536032452831,234.16549302383,21.4924680763516,2.13294532250356,1.457333858659,0.0242539660005323,2.11752376904287,2.56495052353204,0.31970972939646,1.96185102347979
"175","uspp_175",36.85,-50.585,163.252977592489,142.896661536566,49.8069917556239,395.575954128981,3.07012757562826,1.91451879625622,5.19894526429821,34.2491165901777,25.6960959536527,43.7416323317589,2.10027530072596,200.956263852649,18.4644122652244,1.99264253882833,1.4744198314009,0.0288209474494149,2.10762870865817,2.55397707710206,0.357354177658564,2.01269545699731
"176","uspp_176",36.7844444444444,-49.8266666666667,160.817303492274,141.735695689896,56.9932058852147,383.397902184765,3.05379977691701,1.97826754798597,4.86386598775739,34.2465698343147,26.1401216033246,43.9154556880803,2.12781758217321,198.603759192193,18.1890676857718,1.97713677848599,1.50638624643902,0.0284357039017332,2.11318793843299,2.56079650762655,0.345394099956479,2.00389012186326
"177","uspp_177",35.22,-50.2114285714286,142.101920839921,125.796634284261,52.7311871083777,306.651056862567,3.0896517451786,2.00037344808496,4.76862761637237,31.1187446000026,24.1372098385373,39.6112224120069,2.16567032100233,173.183563579061,16.2028839433574,2.01656958976747,1.39903000167627,0.0324426526474711,2.0784345966093,2.5754758746558,0.389066535081998,1.95209392586896
"178","uspp_178",34.7375,-50.2725,174.846996545736,158.777762235617,65.085251247578,388.609865211226,3.63581766700737,2.26235021857294,6.03101351137024,29.1012325723377,22.517242540881,37.0620138523477,2.77889183413614,210.159993041865,20.7230992945696,2.5502329549041,1.55426877799232,0.0333715341847375,2.05804251694379,2.67855734832889,0.333346836814001,1.79386488559327
"179","uspp_179",37.67,-52.28,108.240243575318,85.0761316153863,25.8092895032037,310.197427766349,2.65242164279037,1.55952447272834,4.86335980309072,30.5294791612579,22.2089573041029,40.4690805066605,2.12380994577543,132.227624487736,12.2963461213848,1.59382132169059,1.65081155963189,0.0467745254759741,2.0797228288738,2.53401811339488,0.458586331110027,2.22916788676944
"180","uspp_180",37.3476923076923,-49.2415384615385,143.692604107482,128.829934451421,57.2069257656146,308.158134464211,3.01048167796738,2.04283191651674,4.45199237847909,32.1072618073577,25.0930791010897,40.7236288105494,2.25924031317679,177.033674865112,16.3533412346928,1.9371369183761,1.5789684084937,0.0327980000312501,2.10348685605239,2.5819910160659,0.358225418576244,1.99121062300802
"181","uspp_181",39.7966666666667,38.6583333333333,181.926860333062,157.104624109777,49.1599721814605,440.814956248965,3.1711781887523,1.87689839248504,5.2321713447493,34.178189702674,23.1858270009834,46.4837066600479,2.73076727764328,226.565978458045,21.1961527518269,2.09491844943628,1.93660235401578,0.0340914996689386,2.13022707607723,2.6273165536655,0.311639533312916,2.01423753164405
"182","uspp_182",56.89,-90.76,342.877149667324,213.334657200981,33.0637615945213,1481.74332529251,4.7695545385476,1.65591712892856,14.4221206509594,31.8652442690185,18.3916652888478,47.689646708397,4.0271004045403,398.694355635843,41.9409604801709,3.66077234997554,1.91631347239899,0.0361364507312387,2.05489523767507,2.7246931461371,0.296307847495761,1.82904755475834
"183","uspp_183",55.925,-90.4825,631.034015429921,500.259401259902,133.662759878076,1832.18824346734,7.58501050994092,3.13723515150149,18.4738029373335,31.4847183337741,21.7500751538056,42.926191642474,5.77968553716041,713.672643238583,78.6710124494274,6.42824825977379,1.92505756178587,0.0215167380356124,1.97332473459219,2.83802555817245,0.176929652452176,1.4370570076512
"184","uspp_184",104.35,-135.39,2643.94217069599,1405.93061348304,145.984810304555,11785.3447445431,21.6069011910614,3.01774789807228,85.3878232923211,34.0030946025579,19.9167112426554,51.6740838865825,14.4317791095113,2751.72150486267,329.289310220085,20.2366832118917,2.05211567552437,0.0175729751555118,1.87855640416166,2.88627463313391,0.131780734781828,1.29165992305657
"185","uspp_185",102.62,-139.51,2556.1789360854,1350.58209530367,132.080688868569,11841.7952121012,16.2453568576665,2.62159870185012,63.4283167002026,43.4012315599448,28.2988670274472,60.8801116144888,4.21920549789741,2684.77013632867,292.625855905205,14.8798054391634,1.22765147229108,0.00673816592360267,1.92059579880038,2.69208727876047,0.11627567351193,1.36393631737636
"186","uspp_186",74.1971428571429,-153.754285714286,201.771880556181,141.303343171129,32.9883017276561,710.376372091848,3.92682626553827,1.72991581394989,9.47369664596841,28.6873485592029,19.7018691525848,38.9307377605943,3.03790901038772,236.69017414336,24.5060818309155,2.8377210203038,1.60793643490105,0.040184922880531,2.03698796506885,2.68287820010041,0.371194576119199,1.87426072282631
"187","uspp_187",74.12,-153.14,150.31173722061,89.9250739665127,16.5252355510843,633.066724833849,3.19319116193947,1.39658532194121,8.61498373516693,29.0409133222665,17.7825913593299,43.5062964593101,2.54411349959965,177.349648831646,17.878263609557,2.12423025638796,1.62860147661438,0.0538659862108349,2.02531299841915,2.58588504969673,0.505527934830764,2.19977543072122
"188","uspp_188",15.85,-334.59,770.885892639562,299.464221482241,23.1317030718075,4510.99387766919,6.26756150594598,1.4461367699405,25.3284626138461,40.7437030265573,20.6975659149845,68.3542642580891,4.47492020832116,859.110275896984,89.7249199583199,5.11234651254695,1.98327154329116,0.029393947772681,2.06479435938128,2.61834083758682,0.290540641249151,1.99216103656075
"189","uspp_189",16.91,-344.97,1555.79267039628,544.064695141091,27.6146057027852,9948.37490878267,13.9266555563951,1.65508897119402,79.8252178795769,31.0877120184535,13.5056266189527,53.8496176912964,15.1897338683563,1628.07547301169,198.916061684173,12.5333450819129,2.41730521789987,0.0415290577808542,1.95929582358893,2.93779530520458,0.226618236372829,1.59202295595597
"190","uspp_190",53.81,20.25,982.177452250043,562.789480761757,60.0992092621267,4298.71701630371,5.23007683434301,1.63831352585236,16.075664862245,57.0622856630932,30.5494922026419,91.4791550202163,3.09170774228725,1121.40413800171,94.145297332494,3.99288754126627,2.15956288457066,0.014207481732338,2.11476761383928,2.40986303435807,0.177995905040926,1.92051422767866
"191","uspp_191",53.945,19.25,1669.1176469039,1164.75404563593,220.71696293307,6107.90334166162,7.75545010803822,2.62877214577862,21.9542046992528,56.4578832268496,33.2590472438414,86.8318803665205,4.32040212147916,1854.62874601135,164.723711737228,6.40581569628192,2.33500302676189,0.00835007473066119,2.0232319337596,2.44284484281433,0.0935967251977703,1.5537774208038
"192","uspp_192",14.74,6.44,520.146130070761,414.090429035968,99.3751979909443,1539.33620065442,8.40313565028353,3.09349772487037,20.429453281698,25.164913252921,16.8129784351278,35.4167576472441,8.15854768059528,575.674334475431,69.1453220179334,7.22696566321609,1.9417818061604,0.0357144094067642,1.92934158641907,3.02136998602973,0.231687956310539,1.38506887878421
"193","uspp_193",18.44,6.07666666666667,1406.8582727245,1166.31509739022,337.158435656355,3855.13335931238,14.5409692953144,5.55557387548104,34.3870267001197,30.9344278029387,21.3652132349706,41.6321877300702,10.7160896485671,1515.31222545136,180.988328667545,13.3275893087452,2.01721815847115,0.0167690192847646,1.86887746291631,2.93078512499102,0.128583509012648,1.23022884138575
"194","uspp_194",18.56,3.995,1904.50227930047,1494.56546611576,398.479496819897,5795.93094071053,15.6336775083913,5.16649660295052,41.4484984671827,33.8222876020153,22.4791132571487,45.8753993900288,13.7567630556862,2049.91371229987,240.999533760547,14.4020396655161,2.55413228089845,0.0167815829322672,1.8789613502709,2.8945313282805,0.109093650610134,1.23868496798891
"195","uspp_195",20.122,3.48,2507.9663125364,2171.32619691826,666.969444655002,6313.84886715779,13.0192791533006,5.25375598924207,27.7072964042509,44.2989126857109,30.0238958446674,60.605518133711,12.2867693645171,2739.03856973726,291.508537628449,11.6797791674334,3.4596126729637,0.0108042815116573,1.90461419170521,2.69660345895603,0.0695831324960325,1.27783178576257
"196","uspp_196",20.35,4.66,3320.22684403867,2519.30683854375,511.542752947361,10955.0039700029,18.0313902056067,4.95038144878928,50.7809724148353,42.6168099211596,27.3382242361285,61.2102758872578,13.7506271357364,3512.39776219755,382.151808493932,16.6100318444569,2.93201424264392,0.0103217071011941,1.86802066431787,2.72163867007701,0.0709427302654637,1.23266039409105
"197","uspp_197",-2.38,-7.59,431.582077527793,373.664694596825,159.092684392203,1050.99502602262,8.17083474906942,4.36620679937224,16.9234116462441,21.4608105721073,16.2395821024945,27.4699659840088,11.0132297958888,480.21393796358,60.3188043227306,6.99637721365223,2.25257817927722,0.0513838086556851,1.92013860867887,3.19151630761202,0.258968219364327,1.34747591547692
"198","uspp_198",-3.98285714285714,-6.48571428571429,637.397073913831,552.76056502596,193.24197841968,1609.56741461093,10.4393101993404,4.79615187725474,22.6681635181831,23.3002483257681,17.2695969207658,30.6168671786919,12.0215248795844,695.800793613987,87.6355763390766,9.23127493446348,2.13988802928822,0.0383171436057482,1.88509884050578,3.13690867123301,0.218384531478343,1.27962825793622
"199","uspp_199",-5.6725,-5.8725,594.115472643525,506.593799621209,184.014005561061,1441.26535493156,9.0341007881717,4.19836794688853,18.5074682758296,24.4424672693462,17.6488797632152,32.342496238361,11.0435738517871,660.471620313037,79.9320837060635,7.86215687720864,2.31512647533423,0.0387657035072327,1.92082352457817,3.07027087110199,0.212085918542062,1.33076442168813
"200","uspp_200",-6.82,-5.28625,708.887847463546,629.144832100989,257.008843616168,1648.65554607297,11.2544121493886,5.73705626519127,22.1078256238333,21.6448845393104,15.8932290418662,29.0342957282842,17.9410593187921,774.647097543648,100.505163883021,10.0415962303867,2.54501270826428,0.0503049763063776,1.88257025241028,3.24526507162168,0.224396608307283,1.25897593088252
"201","uspp_201",-6.91,-4.75,280.721870233615,234.287524757881,71.9081398075628,747.976471471575,5.72873756633648,2.74629734390485,12.0154288423604,21.3084541131767,14.3393257674424,29.4664753876217,8.87873541986827,324.385697709425,38.8123050883649,4.60251520627063,2.46655404699871,0.0668970594075608,2.00262676320857,3.15334009701711,0.299187438581384,1.53326748007329
"202","uspp_202",30.63,-8.85,243.059972789245,167.403524190846,31.7823747541831,911.219375419435,3.91743141711418,1.68434356908609,9.82187078798878,31.222668105554,19.7299687883578,45.2028981841182,3.43763656133443,289.759985188492,29.4161284550125,2.82789630161484,1.93821146255468,0.0397785679005864,2.07665974329964,2.69705810500927,0.320795945613005,1.92059842979563
"203","uspp_203",29.91,-8.82,219.69344722933,157.034626056838,31.2376456927986,723.630964395137,3.7446966976925,1.71176915013826,9.32555627977473,31.1170101193383,19.764938777764,45.0625338176798,3.29916627949758,263.037349632994,26.5176056719607,2.65987020343192,1.9261285394231,0.0412221151537996,2.08028736370072,2.68515675014438,0.333884081216227,1.96184163931277
"204","uspp_204",29.28,-8.88,308.140168208467,212.601137174399,36.8609102324073,1155.71328824697,4.52033932181747,1.77676387251021,11.5338516085596,31.5707902669769,19.8623555675819,46.3369108897871,3.870899312385,363.063539198811,37.7498038561457,3.41699580226276,1.93891080835679,0.0352006484802623,2.06385228727826,2.73041896781396,0.283604358645182,1.80605635891476
"205","uspp_205",28.2933333333333,-10.4766666666667,368.278347056122,299.648810927418,77.4339427992125,1053.8473278233,4.45256199666796,2.17984224336985,9.50938123819073,36.3735475886698,24.4044103101042,51.1084431576084,3.63086605680952,443.597208585875,43.9055331603109,3.33823840045785,2.04967740207353,0.0244058690108649,2.09515219790272,2.69286645006525,0.217878303508439,1.75920878540142
"206","uspp_206",35.61,-25.11,3649.45217839363,2512.53804755973,477.732730391513,13871.4150722615,21.7153905454312,5.23118817012879,69.4557183345897,41.4555793005889,27.26113951226,59.4947274747357,10.7830496512705,3816.48906697666,426.240448090376,20.2907023885217,2.2304821797792,0.00817925545511137,1.85036442686336,2.75432680342536,0.0711679816737838,1.20786750394643
"207","uspp_207",34.8125,-25.6225,1513.87597792295,1315.21041031868,514.657368753199,3620.50308475414,13.7536078668894,6.33902307224069,30.3610765060698,32.9226973035101,24.7060026967491,40.9915878524641,11.299782936533,1646.93016388983,192.31963181455,12.541913312838,2.37085299280248,0.0151604725396204,1.87628948973409,2.89641092792019,0.109830620155019,1.23051778494122
"208","uspp_208",38.2,-44.7933333333333,1413.54381640541,1145.13358671985,342.057853388268,3968.01424211439,11.5449899713652,4.59515928193969,26.9457329459289,39.837513509997,29.301878919164,52.4885578629486,3.2527897857002,1550.95561631838,172.513740477194,10.340308886874,1.08150574320443,0.00563368554211995,1.9088449418262,2.76699470183334,0.106224636596512,1.29791539546219
